pct,n_molecules_added,n_conformers_added,arm,seed,test_seed,macro_f1,f1_Co+2,f1_Ni+2,f1_Cu+2,f1_Zn+2
15,838,8345,duplicate,7,20250707,0.6509308667556525,0.6814314314314315,0.4412451361867704,0.7202698903570425,0.7607770090473657
15,838,8343,unique,8,20250708,0.6972959625845758,0.6921884686918784,0.575333757151939,0.739943342776204,0.7817182817182817
15,838,8343,duplicate,8,20250708,0.6771470257463229,0.664906103286385,0.542643391521197,0.7270393610952652,0.7739992470824445
15,838,8343,unique,9,20250709,0.6751806099662587,0.6817990752416981,0.5613629800750795,0.694012258368694,0.7635481261795632
15,838,8343,duplicate,9,20250709,0.6618545418328484,0.6791907514450867,0.5250581846392552,0.6883706370323994,0.7547985942146526
20,1118,11131,unique,0,20250722,0.6920925312207615,0.7015324054548011,0.5761496492595479,0.7261511978195381,0.7645368723491586
20,1118,11131,duplicate,0,20250722,0.6862690114119745,0.6683417085427136,0.6010825439783491,0.7170594338224396,0.7585923593043955
20,1118,11128,unique,1,20250701,0.6839844899420766,0.6997804610318331,0.5644663787785318,0.7242363688267199,0.7474547511312217
20,1118,11128,duplicate,1,20250701,0.65926351853611,0.6875634517766498,0.49096065225097485,0.7244362501772799,0.7340937199395355
20,1118,11131,unique,2,20250702,0.6915502022278713,0.6970356268697308,0.5777456647398844,0.7205104263927793,0.7709090909090909
20,1118,11131,duplicate,2,20250702,0.6729482456527396,0.6597265382224985,0.5946084067969848,0.6968744832148173,0.7405835543766578
20,1118,11122,unique,3,20250703,0.6823358963516618,0.6918572225320692,0.5648879065361541,0.7111704494882065,0.7614280068502174
20,1118,11122,duplicate,3,20250703,0.6671318020483058,0.6766198865332935,0.5727299441669116,0.6821531560397308,0.7370242214532872
20,1118,11116,unique,4,20250704,0.6870990857382065,0.6799776598715442,0.582034570699915,0.7378584810491425,0.7485256313322244
20,1118,11116,duplicate,4,20250704,0.6712579412682613,0.639080459770115,0.5698939170135625,0.7342503438789546,0.7418070444104135
20,1118,11121,unique,5,20250705,0.7033675801345931,0.7027579162410623,0.5891330891330891,0.7452830188679245,0.7762962962962963
20,1118,11121,duplicate,5,20250705,0.6873513835592653,0.6891169244110421,0.5685389761941808,0.7249892964178678,0.7667603372139703
20,1118,11131,unique,6,20250706,0.7040072763926335,0.6999860002799944,0.5865745607448566,0.7433380084151473,0.7861305361305362
20,1118,11131,duplicate,6,20250706,0.6881127176311752,0.6755764429431634,0.579341528896425,0.7293523469994059,0.7681805516857063
20,1118,11133,unique,7,20250707,0.6927403048595666,0.6977836489065022,0.5702280912364946,0.7268545140885566,0.7760949652067131
20,1118,11133,duplicate,7,20250707,0.6506553467400531,0.6800545432006941,0.4406446540880503,0.7199663959675161,0.7619557937039517
20,1118,11116,unique,8,20250708,0.706634024172649,0.6891338582677166,0.5955196017423771,0.7464021237948861,0.7954805128856164
20,1118,11116,duplicate,8,20250708,0.6753251308302366,0.6677405183775077,0.5435109403708034,0.7182336182336182,0.771815446339017
20,1118,11130,unique,9,20250709,0.6773288760210033,0.6838017229204915,0.5693346745222014,0.6912762265341537,0.7649028801071668
20,1118,11130,duplicate,9,20250709,0.6633997272322906,0.6823903537829601,0.5263803680981595,0.6881079385001568,0.756720248547886
25,1397,13906,unique,0,20250722,0.6976531392196296,0.7042648709315376,0.59004187994416,0.7247785081451843,0.7715272978576365
25,1397,13906,duplicate,0,20250722,0.6861884890698013,0.667817896389325,0.6029173419773096,0.7153697366463324,0.7586489812662383
25,1397,13896,unique,1,20250701,0.6943204401717957,0.7067854694996573,0.5727916281932902,0.7345505617977528,0.7631541011964826
25,1397,13896,duplicate,1,20250701,0.6639090986417476,0.6944089864692367,0.5019455252918288,0.7238175675675675,0.7354643152383576
25,1397,13904,unique,2,20250702,0.6922196125134183,0.7009750812567714,0.5799213172082179,0.7228135122628413,0.7651685393258427
25,1397,13904,duplicate,2,20250702,0.6714008723425064,0.6576239476145931,0.5920327910849238,0.6975746576472529,0.7383720930232558
25,1397,13905,unique,3,20250703,0.6854827604717043,0.6968197879858657,0.5732484076433121,0.7084078711985689,0.7634549750590707
25,1397,13905,duplicate,3,20250703,0.6706970737293496,0.6835443037974683,0.5694651927098895,0.6921248613531928,0.7376539370568479
25,1397,13894,unique,4,20250704,0.6881370567445617,0.6825769071596082,0.575940281366638,0.7421128798842258,0.7519181585677749
25,1397,13894,duplicate,4,20250704,0.6714823959910808,0.6364051789794364,0.5669397072646704,0.7355782500690036,0.7470064476512128
25,1397,13898,unique,5,20250705,0.7081598593127196,0.7103398409255243,0.5919461032001225,0.7452991452991453,0.785054347826087
25,1397,13898,duplicate,5,20250705,0.685133838408312,0.6849912739965096,0.5668316831683168,0.7230287503558213,0.7656836461126005
25,1397,13913,unique,6,20250706,0.7071140592251154,0.7051688490696072,0.5912198085979037,0.7391786903440621,0.7928888888888889
25,1397,13913,duplicate,6,20250706,0.6868575507556907,0.6760192897851819,0.5777777777777777,0.7301729278473464,0.7634602076124567
25,1397,13906,unique,7,20250707,0.6997000791277718,0.7010397379290699,0.5675759454432734,0.7392226148409894,0.7909620182977544
25,1397,13906,duplicate,7,20250707,0.6525625221499035,0.68172740888667,0.44587227414330216,0.7204135811094033,0.7622368244602387
25,1397,13884,unique,8,20250708,0.7063607484608776,0.6927549897846927,0.5918240941467947,0.7443293195183422,0.7965345903936807
25,1397,13884,duplicate,8,20250708,0.6794991403746424,0.6731534719150818,0.546793905909928,0.725886174269171,0.7721630094043888
25,1397,13901,unique,9,20250709,0.681459922446322,0.6869292237442922,0.5816023738872403,0.6887208569628229,0.7685872351909324
25,1397,13901,duplicate,9,20250709,0.6627033636442057,0.6791949886711982,0.5261875761266748,0.689244277202885,0.7561866125760649
30,1676,16671,unique,0,20250722,0.6996495817931869,0.6987512277255508,0.5903763109191857,0.7322169743809933,0.777253814147018
30,1676,16671,duplicate,0,20250722,0.686602717140975,0.6699767261442979,0.6026045236463331,0.7149643705463183,0.7588652482269503
30,1676,16669,unique,1,20250701,0.6968436826858752,0.7038016989277259,0.5820535983137609,0.7351833774926788,0.7663360560093349
30,1676,16669,duplicate,1,20250701,0.6621187676074818,0.693384223918575,0.4980585951288387,0.7236804967541631,0.7333517546283503
30,1676,16685,unique,2,20250702,0.698753920657561,0.7090032154340836,0.591095489162273,0.7229318734793188,0.7719851045545689
30,1676,16685,duplicate,2,20250702,0.6664568708768412,0.6522550544323483,0.5861003861003861,0.6886386220602848,0.7388334209143458
30,1676,16686,unique,3,20250703,0.6870690592171277,0.699281370923162,0.5731362063541995,0.7100466937791836,0.7658119658119659
30,1676,16686,duplicate,3,20250703,0.6707596244940974,0.6824154732024214,0.5733333333333334,0.6900269541778976,0.7372627372627373
30,1676,16676,unique,4,20250704,0.694813550472875,0.6899836690255852,0.58264282599215,0.7484874675885912,0.7581402392851734
30,1676,16676,duplicate,4,20250704,0.6763480655649277,0.6421149144254279,0.5734209467614322,0.737417943107221,0.7524384579656294
30,1676,16682,unique,5,20250705,0.7093243249519149,0.7089036263581205,0.5869497346237902,0.7503219344684504,0.7911220043572985
30,1676,16682,duplicate,5,20250705,0.6870115249960793,0.685417568152315,0.567313713212273,0.7283793347487615,0.7669354838709678
30,1676,16690,unique,6,20250706,0.7106911608425791,0.7062289562289562,0.600418410041841,0.7444506104328524,0.7916666666666666
30,1676,16690,duplicate,6,20250706,0.6895588183489534,0.6838278068644561,0.5790677723763226,0.7294469357249627,0.7658927584300719
30,1676,16690,unique,7,20250707,0.700854534550993,0.6994334277620397,0.569375,0.7422303473491774,0.7923793630927548
30,1676,16690,duplicate,7,20250707,0.6473531477716211,0.680327868852459,0.43652037617554856,0.7155911710951779,0.7569731749632991
30,1676,16663,unique,8,20250708,0.7088493865063025,0.6945169712793734,0.5918076862248932,0.7506620209059234,0.7984108676150199
30,1676,16663,duplicate,8,20250708,0.6768134016558519,0.6652072387624052,0.5402124430955993,0.7269372693726938,0.7748966553927095
30,1676,16672,unique,9,20250709,0.6885887426450427,0.6895963615690733,0.5855039637599094,0.700793527306675,0.7784611179445128
30,1676,16672,duplicate,9,20250709,0.6600438124722701,0.676509359346164,0.5148698884758365,0.6891870560378848,0.7596089460291952
35,1956,19456,unique,0,20250722,0.7085935308327775,0.7026482440990213,0.6067382230172927,0.737592698231603,0.7873949579831933
35,1956,19456,duplicate,0,20250722,0.687925962414295,0.6711832361745707,0.6041103299080585,0.7133569739952719,0.7630533095792792
35,1956,19446,unique,1,20250701,0.7001551391432522,0.7086743044189853,0.5815886699507389,0.7409447734471836,0.7694128087561012
35,1956,19446,duplicate,1,20250701,0.6630887332131292,0.6952308084672277,0.4950284090909091,0.7229050279329609,0.739190687361419
35,1956,19478,unique,2,20250702,0.6994522609587439,0.7032784617512796,0.5987871950359611,0.7230161143204622,0.7727272727272727
35,1956,19478,duplicate,2,20250702,0.6684985129061771,0.6516713527022805,0.5863740750191375,0.6941410129096326,0.7418076109936576
35,1956,19471,unique,3,20250703,0.6889045744767017,0.7020293911826452,0.574540927482104,0.7121760096443641,0.7668719695976937
35,1956,19471,duplicate,3,20250703,0.6684513969281152,0.6823494599792869,0.5688587437334119,0.6835644827036506,0.7390329012961117
35,1956,19470,unique,4,20250704,0.7003628502589575,0.6949775418538179,0.5938180235089247,0.747284162378502,0.7653716732945856
35,1956,19470,duplicate,4,20250704,0.6784953523733395,0.6509234029669997,0.575212866603595,0.7363485934914507,0.7514965464313124
35,1956,19467,unique,5,20250705,0.7115847680415707,0.7104846828707033,0.5967963386727689,0.7497860199714693,0.789272030651341
35,1956,19467,duplicate,5,20250705,0.6876807562202323,0.6890611541774333,0.5698621553884712,0.7277397260273972,0.7640599892876272
35,1956,19483,unique,6,20250706,0.7109450140594015,0.7123173277661795,0.6018255274577285,0.740420788630347,0.7892164123833506
35,1956,19483,duplicate,6,20250706,0.6866421469008872,0.6814017740293733,0.573512585812357,0.726678550207962,0.7649756775538569
35,1956,19480,unique,7,20250707,0.7064289707629442,0.7034561228843692,0.5827794094914206,0.7451699337187985,0.7943104169571886
35,1956,19480,duplicate,7,20250707,0.6482326978504641,0.6821782178217822,0.43469670025686624,0.7161254199328108,0.7599304533903972
35,1956,19452,unique,8,20250708,0.7105238003737007,0.6956521739130435,0.5966477010610487,0.7512304879763746,0.7985648385443362
35,1956,19452,duplicate,8,20250708,0.6756521529010309,0.6703601108033241,0.5341446923597025,0.7236038084410971,0.7745
35,1956,19452,unique,9,20250709,0.6884665027761747,0.6849275778000861,0.5911055346438031,0.6983783783783784,0.7794545202824311
35,1956,19452,duplicate,9,20250709,0.6629617504493474,0.6818781324188868,0.5223834516826181,0.687353079454631,0.7602323382412536
40,2235,22230,unique,0,20250722,0.7078025010602993,0.7038406827880512,0.6099970068841665,0.7326873753206041,0.7846849392483752
40,2235,22230,duplicate,0,20250722,0.685452686845242,0.668219944082013,0.5996723102129984,0.7154109080101055,0.7585075850758508
40,2235,22221,unique,1,20250701,0.699880845674956,0.711159146176709,0.5810055865921788,0.7398827797934692,0.7674758701374671
40,2235,22221,duplicate,1,20250701,0.6663625923715353,0.6968579061188144,0.5089428014875155,0.7219333989040326,0.7377162629757785
40,2235,22267,unique,2,20250702,0.7065492533124268,0.7106104853288834,0.6082068577852726,0.7273277819833459,0.7800518881522053
40,2235,22267,duplicate,2,20250702,0.6705945572933818,0.6561867704280155,0.5905006418485238,0.6931348221670802,0.7425559947299077
40,2235,22247,unique,3,20250703,0.6919951993417347,0.7043609850048149,0.5784391324996042,0.7171551852402916,0.7680254946222281
40,2235,22247,duplicate,3,20250703,0.6689972980829835,0.6774050539382297,0.5674914802192917,0.6931728179946143,0.7379198401797977
40,2235,22252,unique,4,20250704,0.7051005182739394,0.7023249563230749,0.5988866100205098,0.7493627867459643,0.7698277200062082
40,2235,22252,duplicate,4,20250704,0.6754533234719183,0.6481065708726239,0.5694368507381082,0.7354198262787812,0.7488500459981601
40,2235,22242,unique,5,20250705,0.7121855343451127,0.7122188798166452,0.5978442386518901,0.7482896237172177,0.7903893951946976
40,2235,22242,duplicate,5,20250705,0.6898544688467014,0.6894660894660894,0.5748709122203098,0.7276607854297097,0.7674200882706969
40,2235,22262,unique,6,20250706,0.7156387157968017,0.7130313588850175,0.6053651266766021,0.7479201331114809,0.7962382445141066
40,2235,22262,duplicate,6,20250706,0.687270982743984,0.6778316438959894,0.5788879480666103,0.7259988073941562,0.76636553161918
40,2235,22257,unique,7,20250707,0.707775146805355,0.703037282280121,0.5886085511406557,0.7459734388245267,0.7934813149761168
40,2235,22257,duplicate,7,20250707,0.6486676414795953,0.6826258637709773,0.4297619047619048,0.7165715875887019,0.7657112097967972
40,2235,22221,unique,8,20250708,0.710786584108566,0.6871525633106856,0.6,0.7549129702414374,0.801080802882141
40,2235,22221,duplicate,8,20250708,0.6786399161586943,0.6726842261023972,0.5423728813559322,0.72459666006227,0.7749058971141781
40,2235,22218,unique,9,20250709,0.6918102543614804,0.6934153502027122,0.5899053627760252,0.7018299246501615,0.7820903798170225
40,2235,22218,duplicate,9,20250709,0.6615614220278874,0.6776420605416887,0.5252184577648321,0.6827347195967234,0.7606504502083054
45,2515,25018,unique,0,20250722,0.7121848589340654,0.7013061576001148,0.6169772256728778,0.7379496658609412,0.7925063866023275
45,2515,25018,duplicate,0,20250722,0.6868545645380427,0.6735395189003437,0.5998640380693406,0.7146666666666667,0.7593480345158198
