molecule,metal,length,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
KE|Cu+2,Cu+2,2,-0.021933708673532535,-0.008692311875298255,-0.00190979783211545,0.021099372185467976,0.009777258015716444,-0.005303643117075782,-0.006108844777621862,0.005389101716033457,-0.0036958845189662857,0.0036528398838173415
RL|Zn+2,Zn+2,2,-0.023578290819942723,-0.014026237395112238,-0.01424250566027636,0.024416184406330747,0.009954447767814794,-0.005407397049413833,-0.009727163290487803,-0.0035711794513668786,-0.0014203756428354396,0.0009850034042651018
AC|Co+2,Co+2,2,-0.00943221236593418,0.02431082530731662,-0.014871211573268883,0.001070524258891284,-0.01899723365129613,-0.02333986864781011,-0.0016774890286792117,-0.010324038854880502,-0.030591922365722713,0.0005499671670951218
YN|Ni+2,Ni+2,2,0.008850676899839264,0.002116777092248133,0.00750477416620833,-0.004198160138590601,-0.017512094438382607,-0.0016156788439515692,0.0020742431819496332,-0.008150375584748855,0.011256332702837631,-0.0005123622486899889
FY|Co+2,Co+2,2,0.02671936937163752,0.0050109366058080865,0.0011907909731725195,0.008400196414088455,0.0031597024103962573,0.004840708504514649,-0.008505201552696809,0.011073480234843714,0.003702792230679812,-0.005921482198133914
MF|Co+2,Co+2,2,0.032626539016325264,-0.033758809946241614,-0.0011785708304492396,-0.0075918343073541,0.02001085696440992,0.009436273989723756,-0.004158832353016272,-0.0041077285635680635,-0.03540694385969002,0.00512871867720289
HW|Cu+2,Cu+2,2,-0.0057153637336150274,-0.02064766250409398,-0.005470123205077697,0.006307014399400791,0.007475252310383032,0.021122909123876574,0.013134359224783211,-0.0038879992261424672,-0.0017966635797256828,-0.01193272808852133
VY|Ni+2,Ni+2,2,0.0320813258944668,0.0031346621612856913,-0.014749478123140796,0.018446230312004444,0.0017566919368500692,-0.014954970930575011,0.0311300140127352,0.017977220114869564,0.007732121526950472,0.008087771298040097
EK|Co+2,Co+2,2,0.006049061487490921,0.0031797165610156723,-0.009367545342678628,0.006728302210618425,-0.008815357680072182,0.0063575126116527944,-0.012641471702293738,0.007128024539377288,-0.018915682262155842,0.001224584566993424
NT|Co+2,Co+2,2,-0.013813910715384077,0.0011240366598266709,0.030000414832808922,0.010264334654341813,-0.004946360063203451,-0.00208210333428255,0.01651582841948493,-0.021350655438607764,0.024366054881612795,0.0009407997021371084
ME|Co+2,Co+2,2,0.01148594639561537,-0.026250831397394425,-0.01991834112656714,0.008519363073001765,0.019327208735250997,-0.0008161938028269481,-0.02255864483647392,-0.010689051293451097,-0.010083756564407317,0.01078143136123333
KF|Cu+2,Cu+2,2,0.003706760438486195,-0.00983109515749199,-0.0017569512687964151,-0.0005643715737861704,-0.007387010645028117,0.014941064183436485,-0.0006370159050576984,-0.001168064607413824,-0.011384256026811182,-0.0015726981219758658
IV|Ni+2,Ni+2,2,0.02610218427120884,-0.031962283074843494,0.005532302960789377,-0.015433826941308834,0.007444680930759265,0.005556165413226733,-0.0006182533030569407,0.0220897427007697,-0.002338849636901597,0.011608783035734574
ES|Ni+2,Ni+2,2,-0.01379625275596535,-0.002683404058682045,0.017294117293779068,-0.0042401975144848785,-0.017484621393882648,-0.011357986480942205,-0.02411216150892019,0.010451699192531826,-0.00324583361718103,-0.011449699182451202
KQ|Ni+2,Ni+2,2,0.004538751657553398,0.008809088316933056,0.006659131331452906,-0.0076682096569018,-0.016484030660455055,-0.0008585887700094791,0.005110788995142351,0.014364825094104425,0.011989419683040745,0.017214921088126483
WW|Ni+2,Ni+2,2,0.00771490056579981,-0.007685388227349213,0.005932235040553828,-0.0010696160738999727,-0.010951045801600575,-0.007301083322938095,-0.008555795543152382,-0.004792090394744182,-0.0012701339570112425,0.002165795136044767
DE|Co+2,Co+2,2,0.019940923121179566,-0.020261537617324316,0.004577927186463371,-0.006066939757333613,0.01567133403221567,0.002750279644821062,0.012488966856690684,0.004388362863971274,-0.007849008124490912,-0.005298493114938031
GL|Ni+2,Ni+2,2,0.0061407595938255365,-0.007449000333312619,0.001213114037544557,-0.007417622428148464,-0.007171985075998378,0.01263629033438404,-0.003913026887508733,0.00013196613510911039,-0.007684335708103621,-0.005359510743653967
SQ|Ni+2,Ni+2,2,0.011700829914345415,0.027462958551803317,-0.023347659653673605,0.01072236961928067,-0.012764816714702561,0.01273972939102322,-0.007547465086635916,0.011810524334098509,0.005776563932507088,0.02099704356849654
LS|Ni+2,Ni+2,2,-0.0055652597121165145,0.006407398376083499,-0.02081870657524696,0.02196735361605787,-0.006045504269770487,0.0012199773755170963,-0.00482353429122355,-0.00070548076052202,-0.01023242643988037,0.004239759748136703
SD|Co+2,Co+2,2,-0.01577695777789353,0.0036495061684787486,0.0006657417079875835,-0.015310451142091008,-0.0026265566545831103,0.003655373744279924,0.003276596335115698,-0.0008662215793306949,0.00035880948364077904,0.02708397843813725
IY|Cu+2,Cu+2,2,0.022400806546537054,0.029760778249137244,-0.008355193266646596,-0.0067024736459676,-0.007889393405294768,-0.013960492411156038,0.028271854162504446,-0.0019407862892131967,0.0010397385574462108,-0.0013085389514190182
PP|Zn+2,Zn+2,2,-0.0056234073212285095,-0.014716705146673042,-0.003520616557577726,-0.011581620282517566,-0.0162095979537751,-0.0069201130179650586,-0.006476305213196497,0.034774594264188906,0.02415651181726853,-0.009917813638094974
KI|Ni+2,Ni+2,2,0.028959914153090564,-0.019791530362731465,0.01908311944066401,0.0064149343737345006,0.01595763320053996,-0.007384551613650398,-0.023550320453378282,0.007005696039671542,0.02197293708683786,-0.006444190648604542
SA|Zn+2,Zn+2,2,-0.008179808695144527,0.022173006885448612,0.023296544675666317,-0.00042533422625089115,0.005762315888610174,0.008576764575783869,0.02414062944504598,0.03391881745130811,0.008970228035584078,0.022231577321405786
CG|Ni+2,Ni+2,2,0.019193484021045606,0.03929536274314352,-0.011634619844692396,-1.5373059686137926e-05,-0.005476010516017524,0.0455061561230651,-0.03697734143379546,0.02572492483013364,-0.012577834354737465,-0.017698480553812537
AW|Cu+2,Cu+2,2,0.013944473125765432,0.00833836219136049,-0.014317170560218409,-0.014751632570841909,0.012267823747742863,0.03175816112075275,0.0037077191993931556,0.0019018986926058862,0.002733430350911022,-0.012080488876837733
KQ|Co+2,Co+2,2,-0.011299719714607115,-0.007799434902625577,-0.0020655338942101318,0.005058854593755799,-0.010254471084331704,0.007641877656394261,-0.00470972142823958,-0.015778509282840227,0.00523846720371412,0.005537022628455034
LK|Co+2,Co+2,2,0.0015532850072871897,-0.0021930136055576498,0.007798997131447461,0.001983625299120031,-0.015035754890898161,-0.00285173835819594,0.0015111929332306375,-0.0027409635385413408,-0.018259290317087482,0.003692551198265889
TF|Ni+2,Ni+2,2,-0.0011749912864127306,0.001883423603075798,-0.013064363781921459,-0.006430934428811324,-0.011248146031206505,-0.03794114336187497,-0.011467678451212588,-0.017942010891760514,-0.011069985201872974,-0.0036193641093128486
VG|Co+2,Co+2,2,0.026730798282135183,-0.011112118735145754,-0.001843028672434675,-0.002554076340841804,-0.008119080035038244,-0.0036241994251663867,0.006268435638113314,0.010240307208576495,0.0033294580484057924,0.013557938709740282
VM|Co+2,Co+2,2,0.01058530973553283,-0.008056613894467763,0.005343774937308949,-0.007438711407868591,-0.007822829471891512,-0.015947932268513588,-0.006183899964035042,0.008982815421557088,-0.006411000310367066,-0.00422097062951105
RT|Ni+2,Ni+2,2,0.004199040467497139,-0.019714185525361534,0.014215739749673833,-0.010205214539983572,-0.005974503346646097,0.0048141733478674256,-0.004615225379511932,0.019825055983170123,0.0011763636744175662,-0.005943920144716848
PD|Cu+2,Cu+2,2,-0.0022388593891391854,0.008140272502873091,0.004130620560757636,0.025526420077144972,0.004751966945898524,-0.0077464659646225,0.006226582546892029,-0.0017815979388842527,-0.016636246681223703,0.017433645759597653
IM|Zn+2,Zn+2,2,-0.014263075232979951,-0.01784439395680646,0.009003974192062975,0.010080842299768702,0.0009624305710607337,0.004657220613367863,0.009063856793191515,0.0003160385373060315,-0.0034517523802221443,-0.02366668442735449
QE|Ni+2,Ni+2,2,-0.0075609762834015545,-0.010294145923858211,0.028428800959316013,0.004496920402197398,-0.0016942538626419507,0.00361828699291001,0.004396093220047339,0.015422098888721909,0.003215074838608469,-0.002888990878618437
EM|Co+2,Co+2,2,-0.011213600370675049,-0.00191424289156358,0.004889951229680035,0.0024800343783174215,-0.015745368587265718,0.0023549537697788265,0.0016584398337260485,0.005741518725529148,-0.008380603062781537,0.009494152382134403
RL|Co+2,Co+2,2,-0.016846997715358348,-0.01118570170334128,-0.00835861760078239,0.007327918994606027,-0.0005078262827458279,0.0015181872420751243,-0.012678066310584931,0.005236905970939101,-0.0045871931839666655,-0.0029232289998538407
YS|Co+2,Co+2,2,-0.01900122462791486,-0.004399940211979646,0.028845269940983263,0.004611651458754461,-0.006872810485606236,0.0015104754175619421,-0.009627671780788567,0.006681923735398077,-0.005218034091988123,-0.008068637013041913
GR|Co+2,Co+2,2,0.01526039248998301,-0.0005181437943079853,0.00026281173932432317,0.006665773501749125,-0.005417799836399239,-0.00522742708645053,0.004874095213562415,0.000481241839854046,-0.020119072829748313,-0.005921576680818509
KW|Co+2,Co+2,2,-0.006473768211996035,-0.010027614701503084,0.006425700188048955,-0.004899387835247229,0.007455022781690848,-0.00012373224050013168,0.001956963102337609,-0.005655937186740482,-0.009108394967790617,0.000474230234322197
HC|Zn+2,Zn+2,2,0.004504695177053153,-0.024634028944852542,-0.004162210653928174,-0.016427834815865502,-0.005051708119946953,0.00663616980504407,0.008016640675610573,0.02173625330434263,0.008482408614209815,0.014404658836822008
AQ|Cu+2,Cu+2,2,-0.02450923129396986,0.009678062252336049,-0.027218353470371846,-0.006724812362745706,-0.002413342361976248,-0.010088961047392646,0.010913879193279331,-0.02530390345933773,0.007643723035834667,-0.011573639400046113
CA|Ni+2,Ni+2,2,0.021586404305211873,0.041511849268005885,-0.005372248248579526,-0.032319057743835956,0.019311921466239883,-0.0014579608826723156,-0.0008353745879803301,-0.0011454935272176316,0.0027318630687044963,0.0048984002454301855
WI|Co+2,Co+2,2,0.03873963787918667,0.0015453510429190177,-0.008247306153755678,0.013733397683195307,-0.00714512899429362,-0.01606522851474082,0.00783350101064811,-0.018820235902576032,-0.0158830473070412,-0.0019956790299064096
NM|Co+2,Co+2,2,-0.019418758720540184,-0.006475059633256235,-0.009891605736035002,0.006654909945394875,0.0025094076547465486,-0.0008521180235684775,-0.0019478786803417223,-0.020420539372818153,0.0019054845951805752,0.018704535470382772
DC|Co+2,Co+2,2,-0.00868935768700739,-0.00222422735529055,-0.00868256577812616,0.004975383470893408,-0.002779553717255306,-0.02159038800612861,-0.02041782683622456,0.006961875696519332,-0.004491994298713822,0.016187624890734647
PK|Ni+2,Ni+2,2,0.01761925931318211,-0.016793829054705847,0.012213369201220518,-0.005816035325142859,-5.309928057635471e-05,-0.004130844220372892,-0.014298723244794493,-0.0057604045917746625,0.016245525458770133,-0.004341266179609312
KR|Zn+2,Zn+2,2,-0.025261628178298915,-0.004501070832020388,-0.006805862506725868,0.019599042770714704,0.009490574549433915,-0.0024575305551548542,-0.01047563825323607,0.0037668367453703136,0.0007411517957246753,0.0013262091791031582
YD|Cu+2,Cu+2,2,-0.012739901196153508,0.01421329691825481,-0.01196668083312731,0.0269063466449676,-0.005548020252264342,0.006577487280139517,-0.007778950904742696,0.0013991259751299605,-0.018283617419710997,0.01973023169825459
PP|Co+2,Co+2,2,0.004252722511653179,-0.002075481699410857,0.0020065104907578137,-0.007418789574772547,-0.005865622354874034,0.0031733077331695604,-0.007184692687204676,0.018964497908173054,-0.02663697415849174,0.0014328467809784922
SY|Ni+2,Ni+2,2,-0.012877378327955161,0.005780976487866579,-0.0019117846479403797,-0.020586224023019167,0.003985396509134124,-0.00916309674549645,-0.014847018654869728,-0.00016837080837399116,-0.01739530759186514,-0.00012778176638616025
QI|Cu+2,Cu+2,2,-0.006682081455972079,0.02487168483519994,-0.012687591805337047,-0.018761017184921087,-0.011762899709075524,-0.024265219684548766,0.021749160651335663,-0.006741105932101062,0.00037591463054196844,0.0033590944179055465
GQ|Co+2,Co+2,2,0.027856373372235246,-0.030411491193327554,0.02973715696022837,-0.0064972306730997674,0.02358685147968797,0.016578349955326144,-0.003986721521162332,-0.010864385305301408,-0.014491402099184422,-0.0005789870954199237
HE|Co+2,Co+2,2,-0.021389863732017886,-0.0034358155934028265,0.007621190420407946,0.02381312874279506,0.014421913669941193,0.0036686455769698594,-0.010504413604181681,-0.00196624880254125,-0.00442604053159858,0.013016990832115969
PH|Ni+2,Ni+2,2,0.024274037316287293,-0.022820737256185504,0.00025723290901087236,-0.010841731573515898,-0.0017684052413413764,-0.003908921416396295,-0.0018250741187744533,0.014763021107894953,0.02164863521322744,-0.012686772454169938
KQ|Zn+2,Zn+2,2,-0.025276571408457002,-0.004229334642284755,-0.006785953047730634,-0.006331605233368042,-0.02092899023191684,0.0026233663861478344,-0.008810397520740533,-0.004785960691563585,-0.0021993253739037524,-0.00879525005667982
WR|Ni+2,Ni+2,2,0.013678595187369573,-0.010009412688816539,-0.0036999049455809377,-0.0061239795192849535,0.0062538625695210456,0.004393293869745327,-0.02093970741553572,-0.0017629865797626912,0.011735271389669736,-0.0028115185332059484
LV|Ni+2,Ni+2,2,0.03152960705923997,0.013509873208279538,-0.006070849589568481,0.011391010771567543,-0.025649970494513757,-0.016047606456475065,0.028567075577284454,-0.00757364362858425,0.006348452309833996,0.01627866143781202
RW|Ni+2,Ni+2,2,0.014948697863111829,0.016887352957602648,-0.0036604803250530186,0.0051042330764846855,-0.009086683699598969,0.01595222412828898,-0.01162720554687783,0.005312963777354533,-0.0004589623012808177,-0.009928905396370914
IN|Zn+2,Zn+2,2,-0.019554732139547233,-0.007935150587090626,-0.01700170192066049,0.034554205947180346,0.0368617065884771,-0.007557202948325423,-0.00027684742477066416,0.005928618941307648,0.0031895932617307587,-0.006254635545220145
PG|Cu+2,Cu+2,2,0.0013887264596226072,-0.019946978172845006,0.011008472438441313,-0.01328409835280869,-0.003878379948554724,-0.005800100383718227,-0.004377254529064817,-0.009670032605074944,-0.020922226511125082,0.027226707843486027
YH|Ni+2,Ni+2,2,-0.022735482593073755,-0.005058766829382033,-0.004139807438731751,0.007195474588510199,-0.01907365656425625,-0.000716158182049837,-0.004142069246515247,-0.0005725787715614265,0.009822493668713687,-0.0018917658442379381
VD|Co+2,Co+2,2,0.011387004321243219,0.012083329881681471,-0.0008778022351635054,-0.004230205063090989,-0.008083241071654569,-0.0001732305340180059,-0.005120789953011537,0.036566770107279406,-0.008093238245392603,0.008163973497580218
NI|Ni+2,Ni+2,2,0.031164327345712735,0.01810607470889042,-0.008915462236318018,0.006119119637747095,-0.014487586118403836,-0.01624368222478563,-0.009526707036114801,0.00705048315812286,0.009473513826797932,0.008251936829919341
YP|Co+2,Co+2,2,-0.007247064537830009,0.03526703315235569,-0.01843574737584149,-0.024770649928837006,0.010538768246038869,0.019410002211653662,-0.005689880315712372,0.010492840228152531,0.01243700026024465,-0.0177227788874642
CM|Cu+2,Cu+2,2,0.019997210924273603,0.06309090089870129,-0.016649779654856534,-0.0011886350025652167,-0.004519997334845793,0.04441736566776472,-0.0094331428019667,0.020240087452765038,0.00819274982362584,-7.677397703847967e-05
DV|Co+2,Co+2,2,-0.007197403398834443,-0.013405166440819178,-0.004782432912208651,-0.001577220890120527,-0.008839265513648074,0.007294348428990082,-0.002508451732511942,0.001653793184186298,-0.004900013744388715,-0.002568358231650833
EN|Co+2,Co+2,2,-0.016306328201394032,0.011368662882918323,-0.000555130871069302,0.006094918720550424,0.014601482361434793,0.0006455342981938818,-0.009007026766572758,-0.008501029866593734,-0.00535377541330775,0.011005761119879416
IK|Co+2,Co+2,2,-0.009894560520551304,-0.00651041415288729,-0.0022383718639590387,-0.01876921891134263,0.004214829316720294,-0.013208004635713031,0.005304835846125371,-0.007067765367421593,-0.017337446731054633,-0.004481633708387105
QF|Ni+2,Ni+2,2,0.02389558093985153,-0.02168977611594542,0.008632508580921744,-0.004767518408580478,0.00860192619763731,-0.008343319965703854,-0.009161339084720773,0.008210655500261052,0.010162287580846856,-0.0009425212876631732
SV|Cu+2,Cu+2,2,-0.025024599172384598,0.005444531670923529,-0.006990376188377709,-0.025018784487181017,-0.012403162305998736,-0.01621809127716065,0.012079768056606939,0.030910291020452035,-0.013505262024176666,0.0008452726206463678
DP|Co+2,Co+2,2,0.003247545271194866,-0.02065462108900717,-8.189164393666596e-05,-0.013226965973107466,-0.00440533317882009,0.0008056410806356819,-0.005031534984375998,0.010501314265900858,-0.008766315766805179,-0.00895396816213177
CK|Co+2,Co+2,2,0.017679619356161004,-0.009285819439117927,0.01552273472825999,0.002362870419583326,-0.00870619540158676,-0.002851312560421429,0.012637949240049164,0.007351363019578017,0.004971017563121113,0.012355004019445623
RH|Cu+2,Cu+2,2,-0.010105914672385323,-0.01784901277760298,-0.008509961242258475,-5.4489972719893144e-05,-0.006293463785754423,0.00502702309043064,-0.014301967848146087,-0.0012446530515025289,-0.0039504949140116725,-0.0045651942447597705
PE|Zn+2,Zn+2,2,-0.016574053095813706,-0.021892137425655454,-0.015677148588123687,0.026981035120430204,0.02251726129476124,-0.005286730249657221,-0.004877366343939812,0.008000178888600114,0.013468742992059956,-0.01623339046106777
LF|Ni+2,Ni+2,2,0.011136363558454827,-0.008637341511746058,0.02158083889436075,0.00015822108151145064,-0.0042442668781715615,0.014542865273606473,-0.009861303123193027,-0.011225769765531619,0.0041202595981082914,0.006027999398120145
TK|Co+2,Co+2,2,-0.004631164301273038,-0.007457545054840144,-0.0006527591044567047,0.003084369548338581,-0.015299340411286211,-0.009517184392005697,-0.007093396479700073,0.0003444006025079419,0.0029261735714973727,-0.01271550000548282
CR|Ni+2,Ni+2,2,0.02983281229640964,0.010168327697902949,-0.009308142268926718,0.022885643387242968,-0.007693010706306749,-0.022601370568189904,-0.0032245743601636537,-0.005278433422247191,-0.009283464195100039,-0.00826127932431771
HM|Ni+2,Ni+2,2,0.006149405044221096,-0.001739513175246012,0.009573097937142146,0.006391829163044587,-0.0007195473027227523,0.024534377178219335,0.007567571117174962,0.003934095829734136,-0.013237542793424114,-0.009817759843262637
GA|Co+2,Co+2,2,0.04210901192689406,-0.013367369383225643,-0.004017030203090179,-0.0035328955476366924,-0.008553521529680395,-0.027812831718837153,0.017050267250730108,-0.006720951611216719,0.018888216065810374,0.010162207921545242
HP|Zn+2,Zn+2,2,-0.01487159145474111,-0.01518516393235665,-0.005574693840495818,-0.006392680061558732,-0.013748072385794247,0.0037133531711761015,-0.00306068133271636,0.01962289952893003,-0.0007138000288629919,-0.01639361293475031
KD|Co+2,Co+2,2,-0.027624926281266747,0.004630279688645503,0.006415547598571197,-0.013314432960732044,-0.012120768260506003,-0.006675391835603789,-0.0019106063535626622,-0.018029866709314973,-0.005758934913646683,0.00510621682834617
MH|Ni+2,Ni+2,2,0.016205030625360696,0.032019176966053206,-0.01243769312151208,-0.0022180009799351312,-0.0027579665365137177,0.03922448595710193,0.0037247144387574085,0.018201707078557276,0.0016154919524069959,0.022101955422839627
FW|Ni+2,Ni+2,2,0.0026278352080187396,0.007788390689661801,0.02143437293185405,0.005523747103344602,-0.0008245897274747928,-0.0038274036962632637,0.010017611380511236,-0.015627761199098623,-0.00496913957270565,-0.004136017695212257
QK|Zn+2,Zn+2,2,-0.025055591927129167,-0.009759367676171346,-0.005304614011420706,0.008046308939489922,-0.00441869891215577,0.00014988668790126032,0.0033352403839381735,0.003853839513906346,0.007082087491152091,0.022678798069780917
AM|Ni+2,Ni+2,2,0.008790437070938944,-0.02507288525673126,-0.005203214752381544,-0.012349391591459709,-0.0054883598914591955,-0.0005560101389776558,0.010770423936047182,0.015107650191278738,-0.0022066599866761485,0.01118306061428703
QV|Ni+2,Ni+2,2,0.007027308716071039,0.014198979428510693,-0.012943415960333632,0.018364678850021698,-0.02140416913124172,0.004632297186635412,-0.011114915250496248,-0.01064275952684846,-0.001445640591578489,-0.0037197529412407665
SF|Cu+2,Cu+2,2,-0.02709563751941302,0.010382834666800813,-0.013668323233086433,-0.033089923592744146,0.0022312780870157173,-0.02069215236705199,0.010225600020468323,0.009963925555365257,0.005217811056335711,-0.021896335551059944
VT|Co+2,Co+2,2,-0.021362217882220463,0.003451922630632192,0.009651552996247996,0.004763131971970855,-0.0008671399884857302,-0.02617145793660019,0.009452521168964102,0.010842002563833338,-0.026923726179365604,0.0006720618752114969
NY|Ni+2,Ni+2,2,9.282186470243106e-05,0.019852893787755704,-0.007812303045691872,-0.0024148156579516704,0.01881188785743875,-0.00285997412203318,0.017222959401803482,0.00784702333005417,-0.0026807490005989116,0.010981982618231627
YE|Zn+2,Zn+2,2,-0.013950993667091554,-0.00858349613018368,0.013074482302012656,-0.005563873429399034,-0.019689479368393305,0.0032546272320022563,-0.006088293396301278,0.00015350993476593352,0.013967784856823926,0.0062911320181020264
IC|Ni+2,Ni+2,2,0.0031062631922018254,0.03316896814044834,-0.001139059466339721,-0.028611974690957873,0.010385069795219736,-0.00867305720314625,-0.0026948839523075092,-0.02220900088551555,0.021996918729451045,2.267750400292796e-05
KS|Cu+2,Cu+2,2,-0.03476889164841162,0.004019267267352179,0.0030489921060690623,-0.014392417130626594,-0.016936985958042265,-0.016943232067665678,-0.0007488208426209217,-0.003989420274244914,-0.02018243624261501,0.016926782394971553
AN|Ni+2,Ni+2,2,0.009017033372327805,-0.009409319625131446,0.02141553397178014,-0.006031273044391688,0.004010606694647681,0.01645248496621029,0.0014337561237532086,-0.0037487926898264762,-0.004084747454675348,0.008126540382607647
HA|Cu+2,Cu+2,2,-0.020760665145691887,-0.002274048703189969,-0.007434301198197978,0.02515306940803589,6.670245618321108e-05,0.017755656507974334,0.014752357889517495,-0.0034386036776037927,0.004319065817685545,-0.019695578412006316
IP|Co+2,Co+2,2,-0.009202467249537105,0.004942138627360237,-0.004741830975081006,-0.016067700840208896,0.00013346783530885503,0.007253488061069107,-0.01709135843536634,0.014690201683840165,-0.002600384937698391,-0.010686636720568153
MK|Ni+2,Ni+2,2,0.0014384840330192786,-0.012102423908785385,0.0021364424738488804,-0.008723065275335097,-0.008533005358959466,0.005864687726229646,0.013192062719924572,-0.0032189111846486172,-0.004081760590380583,0.00711496685671837
RY|Zn+2,Zn+2,2,-0.008313792365256152,-0.0001749655505236666,0.019807188878605768,0.0022997432329055147,-0.02059320306437979,0.0005766569161606485,0.017191166532510457,0.0033982412354306947,0.009825066056437329,0.008735771072659394
YF|Zn+2,Zn+2,2,-0.02667573768633221,-0.009882159551199284,0.0027910597000461645,0.012817886721584907,0.004670569819940596,0.007084701847980108,0.00460615392419383,0.007173791965319118,-0.0008364888514094917,-0.0158828915814452
VW|Co+2,Co+2,2,0.04373373362436554,-0.03614852970891844,0.00879107021101224,-0.01241466124217162,0.019817999950129152,0.00904481702799132,0.007189321155528789,-0.003887876448153039,-0.023955945138158883,0.007662630043584917
EE|Ni+2,Ni+2,2,-0.022813394131174832,0.0024937696808143735,0.011935214985153628,0.03450444759172919,0.030095660522161664,-0.009947774454337865,0.011086491258249967,0.01178132496285594,-0.00030592061737655146,-0.0003704473221546535
MS|Co+2,Co+2,2,-0.020202671267743107,0.0005252555960272871,-0.019567907031494806,-0.002520519440711882,0.0176271436159793,-0.017315739408574473,-0.005321487803058022,-0.006621013892951111,-0.007166673198385845,0.00011637572433464104
FL|Co+2,Co+2,2,0.04912767179301937,0.0063337132299809175,-0.006379510943743809,0.003986519254993969,0.007501512667148583,0.006298165913942128,-0.0013751352279569437,-0.012768448973517777,-0.0014416466865783727,-0.003619731578657347
RD|Ni+2,Ni+2,2,-0.01797541221795832,-0.006755984185134435,0.0040229810869068985,-0.0007578052900127097,0.001090619762460797,-0.0067856563307868755,-0.005271455024988479,0.0026957394465075626,-0.005174806909969237,0.007507091025432242
PT|Cu+2,Cu+2,2,-0.025773484657192498,0.005233320485554709,0.024435836683115733,0.0010718122171806,-0.011311178587853873,-0.007546516245362604,-0.009590040121861449,0.02881073159042754,0.0008557342775933772,-0.010671607281740316
TH|Co+2,Co+2,2,0.002974807591341635,-0.027643977735374352,-0.007163358743212018,-0.008779786641980286,-0.0015127670612550739,0.007042541617833266,0.0054026399959078856,0.00834520560517103,0.008334970707844686,0.016197676243548537
LE|Ni+2,Ni+2,2,-0.01357387436581217,-0.0041851402917932184,-0.0049623547172213435,-0.00038185256792747134,-0.014337566229636202,0.0010230640917618151,-0.0008795375068047341,0.004800685838895014,-0.0038713661237744224,-0.009498223579933655
CI|Co+2,Co+2,2,-0.0002626043301876789,0.004283166677222406,-0.010315253148467525,0.0183476115024077,0.0007930020774330193,-0.009389132296857521,-0.0006877011595558787,-0.002903604221178843,-0.02805380961039658,0.006914598110124872
HV|Co+2,Co+2,2,-0.011346917826208197,-0.016587344778865875,-0.006010277425042533,0.02148905566564701,0.016086101504239232,0.0042216772711981525,0.005074058905215302,-0.005256690253109866,-0.003926814599637706,0.0031855313682691796
DS|Co+2,Co+2,2,-0.01208405316395428,0.006732323983464876,0.002660643404354825,0.011620209441890725,-0.014845734203433979,-0.017929825703300893,-0.010263889514961775,-0.0018727598402077487,-0.013997035192987908,0.008187856045574024
KG|Co+2,Co+2,2,-0.011746218539266294,0.00011989926520950683,0.014430108358032627,-0.005644066597890917,0.0015552811881403873,-0.009322166830035408,0.00520264069803011,-0.008980741805746956,-0.01663211596424619,0.0011169497180423837
QP|Co+2,Co+2,2,0.032441068838152246,0.017415757561378576,0.0185727250454973,0.034624237925185125,0.01112843275264881,0.005542458140837185,0.02579660753918791,0.003014004666451433,-0.01419700646276379,-0.01605543595962197
WY|Co+2,Co+2,2,0.021369196443222625,0.037643003676323464,0.004043167533998147,-0.004236389312064159,-0.004839143970725133,-0.009488802352984504,0.013027516175355018,0.007556927238193391,-0.013011983015531872,0.018912706462574466
DK|Ni+2,Ni+2,2,0.0010621701086912828,0.0023573630226569817,0.012628392118985424,0.008915505904719862,-0.006878870458680992,0.00345595800146222,-0.007222666365738828,0.010260589853191133,-0.006616678084285139,-0.008504590493982346
SW|Zn+2,Zn+2,2,-0.024562957297836453,-0.005080488413701029,-0.008860072354498625,0.0022552384225261535,-0.015921851270638825,-0.006237982759463383,-0.01549283030725375,-0.00715862471006262,0.008791428287050679,-0.014464185739016477
AA|Cu+2,Cu+2,2,-0.022351728423727006,-0.014816561746356573,-0.02400341191790834,0.017251826501465166,0.007937261281864493,-0.00318709499417618,0.007209262145850471,-0.003825612852933754,0.0011316712317939962,-0.010590396786920734
CQ|Ni+2,Ni+2,2,0.03189988331358012,0.004218877782022361,-0.004680081337198165,0.0167301474899326,-0.006545976201409349,-0.010994436547782895,0.012653692646833518,-0.0016280127783628515,0.008775488799974855,0.02569281325181376
PR|Cu+2,Cu+2,2,-0.006992621613565484,-0.014541989438441753,5.725484749646521e-05,-0.0033551619107164057,-0.013591492022953258,-0.004450781735387246,-0.013928072713693779,-0.014888813801315714,0.013574369091876003,0.004928967215476596
EC|Ni+2,Ni+2,2,-0.019535748265656523,-0.0015430346214100879,-0.001104704895810721,-0.01040418717584567,-0.005590909768681064,-0.010835535265089619,-0.010223913752184613,-0.009757782472005358,0.008831882423944674,-0.007497053133643109
QK|Co+2,Co+2,2,-0.0078044861146702674,0.017988550083775038,0.01548312866393585,-0.003263549438328843,0.006855553390951128,0.013156851139288451,-0.0016648608546797746,-0.0032032426899072947,0.004644148618686947,-0.006621978995976744
FR|Ni+2,Ni+2,2,-0.003189939693594962,-0.010166397734606944,0.004718310880776605,-2.9465485873077235e-05,-0.0014198048044611264,6.172284120571999e-05,0.006495388429641935,-0.00048427162962052205,-0.011366357661881883,-0.010143640982010572
